level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
255,256,130.0,18.0,12.0,95,45.36000000000001,8.976,18.0,FirstHalf,Pass,Successful,"[{'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '59.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.74'}]","[91, 119, 117, 124, 127, 132, 205, 36, 37, 217, 218]",True,141510.0,88.935,48.96,,,,,,,,,,,18.2,,,,5.0,1.0,10.0,5.0,0.0138454,0.05491138,0.04106598,Luton,Watford,16.0,Reece Burke,DC,True,42.72522452693476,0.0,42.53919244965767,R. Burke,14.0,Luton
256,257,222.0,18.0,14.0,95,89.775,49.504000000000005,18.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '402'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[197, 199]",False,263188.0,,,,,,,,,,,,,18.233333333333334,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,0.0,,C. Morris,14.0,Luton
257,258,402.0,18.0,15.0,27,15.225000000000001,18.496000000000002,18.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '222'}]","[198, 200]",False,368493.0,,,,,,,,,,,,,18.25,,,,,,,,,,,Watford,Luton,6.0,Mattie Pollock,DC,True,0.0,0.0,,M. Pollock,14.0,Luton
258,259,131.0,18.0,15.0,95,88.935,48.96,18.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,263188.0,,,,,,,,,,,,,18.25,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,0.0,,C. Morris,14.0,Luton
259,260,129.0,18.0,16.0,27,8.085,16.048000000000002,18.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.49'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}]","[91, 94, 95, 215]",True,470676.0,24.36,0.0,,,,,,,,,,,18.266666666666666,,,,,,,,,,,Watford,Luton,45.0,Ryan Andrews,DMR,True,0.0,0.0,-44.59762620634833,R. Andrews,14.0,Luton
260,261,133.0,18.0,31.0,95,92.08500000000001,68.0,18.0,FirstHalf,Pass,Successful,"[{'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.76'}]","[91, 212, 36, 38, 217]",True,362246.0,92.4,61.608000000000004,,,,,,,,,,,18.516666666666666,,,,10.0,7.0,10.0,7.0,0.03485072,0.03485072,0.0,Luton,Watford,45.0,Alfie Doughty,ML,True,6.022929221438051,0.0,-87.17872630063083,A. Doughty,14.0,Luton
261,262,134.0,18.0,32.0,95,92.505,61.608000000000004,18.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '83.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.52'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,365244.0,87.15,65.48400000000001,,,,,,,,,,,18.533333333333335,,,,10.0,7.0,10.0,7.0,0.03485072,0.03485072,0.0,Luton,Watford,14.0,Tahith Chong,AMC,True,-5.888148261372304,0.0,144.10262248829184,T. Chong,14.0,Luton
262,263,135.0,18.0,34.0,95,88.62,65.48400000000001,18.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '131'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,362246.0,,,,,,,,,,,,,18.566666666666666,,,,,,,,,,,Luton,Watford,45.0,Alfie Doughty,ML,True,0.0,0.0,,A. Doughty,14.0,Luton
263,264,131.0,18.0,34.0,27,16.38,2.5160000000000005,18.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '135'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,363718.0,,,,,,,,,,,,,18.566666666666666,,,,,,,,,,,Watford,Luton,39.0,Edo Kayembe,MC,True,0.0,0.0,,E. Kayembe,14.0,Luton
264,265,137.0,18.0,45.0,95,85.995,68.0,18.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.99'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.4'}]","[91, 212, 36, 38, 217]",True,362246.0,88.83,59.43200000000001,,,,,,,,,,,18.75,,,,9.0,7.0,10.0,7.0,0.02756312,0.03485072,0.007287600000000002,Luton,Watford,45.0,Alfie Doughty,ML,True,8.813845560362726,0.0,-71.69153172110532,A. Doughty,14.0,Luton
265,266,137.5,18.0,46.5,95,88.83,59.43200000000001,18.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,365244.0,92.505,59.228,,,,,,138.0,,,,,18.775,,,,10.0,6.0,10.0,7.0,0.04066992,0.03485072,-0.005819199999999997,Luton,Watford,14.0,Tahith Chong,AMC,True,0.0,1.9845337258263278,-3.1772396605337647,T. Chong,14.0,Luton
266,267,138.0,18.0,48.0,95,92.505,59.228,18.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.01'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.6'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,365244.0,95.13,58.480000000000004,,,,,,,,,,,18.8,,,,10.0,6.0,10.0,6.0,0.04066992,0.04066992,0.0,Luton,Watford,14.0,Tahith Chong,AMC,True,1.7579095314792639,0.0,-15.90502849211297,T. Chong,14.0,Luton
267,268,139.0,18.0,50.0,95,96.81,58.004000000000005,18.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.8'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.9'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.93'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 119, 138, 124, 125, 36, 38, 217, 218]",True,362246.0,102.79500000000002,31.144000000000002,,,,,,,,,,,18.833333333333332,,,,11.0,6.0,11.0,3.0,0.04647721,0.25745362,0.21097641,Luton,Watford,45.0,Alfie Doughty,ML,True,21.7545788265787,0.0,-77.43844668710855,A. Doughty,14.0,Luton
268,269,140.0,18.0,53.0,95,102.27000000000001,28.424,18.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '134'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[197, 199]",False,362145.0,,,,,,,,,,,,,18.883333333333333,,,,,,,,,,,Luton,Watford,11.0,Elijah Adebayo,FW,True,0.0,0.0,,E. Adebayo,14.0,Luton
269,270,134.0,18.0,53.0,27,2.7300000000000004,39.57600000000001,18.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '140'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[198, 200]",False,145392.0,,,,,,,,,,,,,18.883333333333333,,,,,,,,,,,Watford,Luton,12.0,Ken Sema,DML,True,0.0,0.0,,K. Sema,14.0,Luton
270,271,141.0,18.0,53.0,95,99.64500000000001,28.900000000000002,18.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.45'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.3'}]","[91, 120, 29, 139, 36, 37, 217, 218]",True,362145.0,100.48500000000001,35.564,,,,,,,,,,,18.883333333333333,,,,,,,,,,,Luton,Watford,11.0,Elijah Adebayo,FW,True,2.6167868402508487,0.0,82.81573260757311,E. Adebayo,14.0,Luton
271,272,135.0,18.0,54.0,27,2.7300000000000004,35.564,18.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.8'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '0.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.06'}]","[91, 94, 95, 57, 215]",True,388017.0,0.0,35.904,,,,,,,,,,,18.9,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,0.0,172.90081583127437,R. Porteous,15.0,Watford
272,273,135.5,18.0,54.5,27,0.0,35.904,18.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,388017.0,3.1500000000000004,35.224000000000004,,,,,,136.0,,,,,18.90833333333333,,,,0.0,4.0,0.0,4.0,0.00941056,0.00941056,0.0,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,3.159906964105687,-12.181681686652952,R. Porteous,15.0,Watford
273,274,136.0,18.0,55.0,27,3.1500000000000004,35.224000000000004,18.0,FirstHalf,CornerAwarded,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '142'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[122],False,388017.0,,,,,,,,,,,,,18.916666666666668,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,0.0,,R. Porteous,15.0,Watford
274,275,142.0,18.0,55.0,95,101.85000000000001,32.776,18.0,FirstHalf,CornerAwarded,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '136'}]",[122],False,362145.0,,,,,,,,,,,,,18.916666666666668,,,,,,,,,,,Luton,Watford,11.0,Elijah Adebayo,FW,True,0.0,0.0,,E. Adebayo,15.0,Watford
275,276,143.0,19.0,26.0,95,104.47500000000001,0.34,19.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.82'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.8'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.9'}]","[91, 138, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,362246.0,95.34,36.04,,,,,,,,,,,19.433333333333334,,,,,,,,,,,Luton,Watford,45.0,Alfie Doughty,ML,True,23.7910397636798,0.0,104.35301027235168,A. Doughty,15.0,Watford
276,277,139.0,19.0,28.0,27,6.405,38.48800000000001,19.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.8'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.87'}]","[91, 94, 95, 57, 215]",True,388017.0,8.19,27.404,,,,,,,,,,,19.466666666666665,,,,,,,,,,,Watford,Luton,5.0,Ryan Porteous,DC,True,0.0,0.0,-80.85146782103887,R. Porteous,15.0,Watford
277,278,137.0,19.0,28.0,27,8.085,27.676000000000005,19.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.29'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.4'}]","[91, 94, 95, 215]",True,383814.0,18.794999999999998,30.872,,,,,,,,,,,19.466666666666665,,,,,,,,,,,Watford,Luton,19.0,Vakoun Bayo,FW,True,0.0,0.0,16.61577142079928,V. Bayo,15.0,Watford
278,279,144.0,19.0,29.0,95,86.52000000000001,35.02,19.0,FirstHalf,MissedShots,Successful,"[{'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '76.4'}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '54.1'}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}]","[91, 7, 10, 2, 5, 13]",True,365244.0,,,,,76.4,36.788000000000004,True,,,,,,19.483333333333334,,,,,,,,,,,Luton,Watford,14.0,Tahith Chong,AMC,True,0.0,0.0,,T. Chong,15.0,Watford
279,280,140.0,19.0,53.0,27,4.83,33.32,19.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '51.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.22'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.0'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}]","[91, 120, 124, 128, 36, 38, 216, 218]",True,141468.0,56.49,29.92,,,,,,,,,,,19.883333333333333,,,,,,,,,,,Watford,Luton,1.0,Daniel Bachmann,GK,True,51.49103341558695,0.0,-3.7654879071231453,D. Bachmann,15.0,Watford
280,281,146.0,19.0,56.0,95,45.57,37.536,19.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.06'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.4'}]","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,100594.0,61.32,38.48800000000001,,,,,,,,,,,19.933333333333334,,,,5.0,4.0,7.0,4.0,0.01484598,0.0199707,0.005124720000000001,Luton,Watford,18.0,Jordan Clark,MC,True,15.625141029348008,0.0,3.4590031330990945,J. Clark,15.0,Watford
281,282,712.0,19.0,57.0,95,62.79,38.42,19.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.24'}]","[91, 120, 29, 36, 38, 216, 218]",True,365244.0,67.935,38.21600000000001,,,,,,,,,,,19.95,,,,,,,,,,,Luton,Watford,14.0,Tahith Chong,AMC,True,5.136781931642616,0.0,-2.270596614192778,T. Chong,15.0,Watford
282,283,839.0,19.0,57.0,27,37.065,29.784,19.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,350062.0,,,,,,,,,,,,,19.95,,,,,,,,,,,Watford,Luton,24.0,Tom Dele-Bashiru,MC,True,0.0,0.0,,T. Dele-Bashiru,15.0,Watford
283,284,141.0,20.0,1.0,27,48.089999999999996,22.848000000000003,20.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.31'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.8'}]","[91, 117, 30, 35, 38, 216, 218]",True,363718.0,43.89,12.852,,,,,,,,,,,20.016666666666666,,,,5.0,2.0,4.0,1.0,0.01429128,0.01214719,-0.0021440899999999995,Watford,Luton,39.0,Edo Kayembe,MC,True,-6.673461412229983,0.0,-112.790590841785,E. Kayembe,15.0,Watford
284,285,142.0,20.0,2.0,27,46.095,10.132000000000001,20.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '147'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,470676.0,,,,,,,,,,,,,20.033333333333335,,,,,,,,,,,Watford,Luton,45.0,Ryan Andrews,DMR,True,0.0,0.0,,R. Andrews,15.0,Watford
285,286,147.0,20.0,2.0,95,58.905,57.868,20.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '142'}]","[91, 143]",True,362246.0,,,,,,,,,,,,,20.033333333333335,,,,,,,,,,,Luton,Watford,45.0,Alfie Doughty,ML,True,0.0,0.0,,A. Doughty,16.0,Luton
286,287,148.0,20.0,4.0,95,56.28,59.43200000000001,20.0,FirstHalf,BallRecovery,Successful,[],[93],False,365244.0,,,,,,,,,,,,,20.066666666666666,,,,,,,,,,,Luton,Watford,14.0,Tahith Chong,AMC,True,0.0,0.0,,T. Chong,16.0,Luton
287,288,149.0,20.0,4.0,95,62.160000000000004,62.968,20.0,FirstHalf,Foul,Successful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '143'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 63]",True,365244.0,,,,,,,,,,,,,20.066666666666666,,,,,,,,,,,Luton,Watford,14.0,Tahith Chong,AMC,True,0.0,0.0,,T. Chong,16.0,Luton
288,289,143.0,20.0,4.0,27,42.839999999999996,5.032000000000001,20.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '149'}]",[64],False,470676.0,,,,,,,,,,,,,20.066666666666666,,,,,,,,,,,Watford,Luton,45.0,Ryan Andrews,DMR,True,0.0,0.0,,R. Andrews,16.0,Luton
289,290,150.0,20.0,48.0,95,70.35000000000001,63.85200000000001,20.0,FirstHalf,Pass,Successful,"[{'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.27'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '46.7'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.6'}]","[91, 119, 138, 124, 125, 36, 38, 217, 218]",True,362246.0,95.13,24.276000000000003,,,,,,,,,,,20.8,,,,8.0,7.0,10.0,2.0,0.02122129,0.05491138,0.033690090000000006,Luton,Watford,45.0,Alfie Doughty,ML,True,31.88037606783028,0.0,-57.94779249807234,A. Doughty,16.0,Luton
290,291,150.5,20.0,50.0,95,95.13,24.276000000000003,20.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,263188.0,94.29,18.836000000000002,,,,,,152.0,,,,,20.833333333333336,,,,10.0,2.0,10.0,2.0,0.05491138,0.05491138,0.0,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,-4.709343481636438,-98.77781738613709,C. Morris,16.0,Luton
291,292,152.0,20.0,52.0,95,94.29,18.836000000000002,20.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '144'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 199]",False,263188.0,,,,,,,,,,,,,20.866666666666667,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,0.0,0.0,,C. Morris,16.0,Luton
292,293,144.0,20.0,52.0,27,10.709999999999999,49.164,20.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '152'}]","[198, 200]",False,383814.0,,,,,,,,,,,,,20.866666666666667,,,,,,,,,,,Watford,Luton,19.0,Vakoun Bayo,FW,True,0.0,0.0,,V. Bayo,16.0,Luton
293,294,151.0,20.0,52.0,95,92.715,16.116,20.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.22'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.3'}]","[91, 120, 29, 139, 36, 37, 217, 218]",True,263188.0,95.13,22.644,,,,,,,,,,,20.866666666666667,,,,,,,,,,,Luton,Watford,9.0,Carlton Morris,FW,True,6.651189346773471,0.0,69.69830555860327,C. Morris,16.0,Luton
294,295,146.0,20.0,53.0,27,9.975,45.696000000000005,20.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.44'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 15, 'displayName': 'Head'}}]","[91, 94, 95, 57, 215]",True,350062.0,13.020000000000001,68.0,,,,,,,,,,,20.883333333333333,,,,,,,,,,,Watford,Luton,24.0,Tom Dele-Bashiru,MC,True,0.0,0.0,82.22589267482059,T. Dele-Bashiru,16.0,Luton
